method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UniformRandom,102000,30,42674.06067697844,42572.168364019155,42899.82080283934
UniformRandom,102600,30,42665.291776034996,42567.572087536006,42892.46393328652
UniformRandom,103200,30,42656.14625910682,42564.94582500809,42873.06963512038
UniformRandom,103800,30,42650.51770336621,42557.90166641774,42853.30728314331
UniformRandom,104400,30,42643.1016258569,42554.6614546801,42852.315025114134
UniformRandom,105000,30,42635.360938590886,42552.568724995625,42851.721750737684
UniformRandom,105600,30,42628.25011221822,42550.92403032731,42850.46878308553
UniformRandom,106200,30,42622.05988622038,42549.466821478,42842.76523484638
UniformRandom,106800,30,42612.20387613799,42547.894361635845,42838.98227472689
UniformRandom,107400,30,42606.70981820513,42545.752344950975,42829.14692553887
UniformRandom,108000,30,42604.55248772859,42544.92358895943,42816.67308284994
UniformRandom,108600,30,42599.89649291131,42543.2230151526,42815.026991820036
UniformRandom,109200,30,42599.001492379386,42540.614652207936,42802.52151319968
UniformRandom,109800,30,42597.64524184143,42537.75312042984,42801.32476316046
UniformRandom,110400,30,42595.517255362516,42537.52518626586,42796.82080644092
UniformRandom,111000,30,42593.53122599392,42535.89574117082,42792.35051666331
UniformRandom,111600,30,42589.05719327005,42532.478171532304,42790.716284356145
UniformRandom,112200,30,42579.10884757373,42525.966493968546,42781.99205503089
UniformRandom,112800,30,42572.54288886099,42522.557762490476,42775.06496291149
UniformRandom,113400,30,42567.75838322585,42519.646713967755,42768.0199496413
UniformRandom,114000,30,42564.09576687237,42518.98056537255,42756.391201950326
UniformRandom,114600,30,42561.01781005184,42515.022939356015,42754.820949888745
UniformRandom,115200,30,42559.26317109187,42512.351226069586,42752.53926540994
UniformRandom,115800,30,42557.02961041356,42510.76062779868,42746.48596055515
UniformRandom,116400,30,42554.64794961267,42507.99380456139,42742.926538365595
UniformRandom,117000,30,42549.89625759983,42506.383048785065,42736.47657013494
UniformRandom,117600,30,42548.669211014276,42504.45916394422,42735.65523012609
UniformRandom,118200,30,42545.000279462634,42502.347036396866,42734.19713073152
UniformRandom,118800,30,42541.893160796826,42498.84179156431,42731.409511425976
UniformRandom,119400,30,42539.81078891957,42498.145575343835,42727.449190852494
UniformRandom,120000,30,42539.16214513688,42497.85433504141,42719.70874627051
UniformRandom,120600,30,42537.72070735654,42496.543337968134,42718.17621917084
UniformRandom,121200,30,42536.93951333115,42493.930166178616,42711.538571735364
UniformRandom,121800,30,42533.83326603539,42493.286416865274,42708.71762588705
UniformRandom,122400,30,42531.332202647165,42490.28548432995,42704.23158103368
UniformRandom,123000,30,42529.898585799674,42488.56437575699,42704.23158103368
UniformRandom,123600,30,42528.02912010713,42485.03882062991,42701.7987031863
UniformRandom,124200,30,42526.62944966598,42482.48489960262,42698.18684183788
UniformRandom,124800,30,42523.75896522118,42480.37115874885,42695.55425969254
UniformRandom,125400,30,42520.138873418415,42478.40430520594,42686.717184137975
UniformRandom,126000,30,42519.341091072536,42476.57205208656,42683.947663047584
UniformRandom,126600,30,42517.48326139664,42474.8663368758,42681.64245147082
UniformRandom,127200,30,42516.46668498397,42473.568606437184,42681.64245147082
UniformRandom,127800,30,42514.64746872337,42472.56658303439,42680.295380239615
UniformRandom,128400,30,42511.00988245095,42469.69762969987,42679.44297482527
UniformRandom,129000,30,42510.91527199195,42468.96659148793,42674.20602850038
UniformRandom,129600,30,42506.066736450804,42467.09539036386,42663.67061864864
UniformRandom,130200,30,42505.227275610974,42464.9560497339,42660.47597453992
UniformRandom,130800,30,42503.489927811584,42463.5107535382,42653.94910657874
UniformRandom,131400,30,42502.749807598404,42461.41346250485,42647.13762801965
UniformRandom,132000,30,42497.81310441758,42460.59803921677,42641.404219624375
UniformRandom,132600,30,42497.01736588939,42458.29246692353,42636.6186389613
UniformRandom,133200,30,42494.85373583343,42456.57846583375,42634.24236638837
UniformRandom,133800,30,42491.47970513637,42456.57846583375,42625.45720133517
UniformRandom,134400,30,42489.762988980976,42456.43246333966,42623.43766148145
UniformRandom,135000,30,42488.59721117154,42455.57013993971,42613.628986163276
UniformRandom,135600,30,42487.64834366015,42455.314023248255,42612.142026595684
UniformRandom,136200,30,42485.49077746869,42453.69214391384,42609.40982364483
UniformRandom,136800,30,42482.787424262555,42453.00403055969,42603.362701249134
UniformRandom,137400,30,42481.74057164495,42453.00403055969,42603.27405759168
UniformRandom,138000,30,42480.5220340761,42452.61588578894,42598.374603768505
UniformRandom,138600,30,42478.28546822017,42450.43376208106,42598.374603768505
UniformRandom,139200,30,42477.57994218104,42448.56363442959,42597.27367299993
UniformRandom,139800,30,42476.488182807414,42448.419241049,42596.01870929573
UniformRandom,140400,30,42475.60666680458,42445.62322300498,42590.60151050491
UniformRandom,141000,30,42474.38828855932,42445.357874263806,42590.185332417735
UniformRandom,141600,30,42473.10766088005,42444.92313128541,42587.99970227643
UniformRandom,142200,30,42472.48317415533,42443.140202493116,42577.99343552151
