ess_capacity_mwh,ess_power_max_mw,g2_max_mw,g2_ramp_mw_per_h,g1_fault_max_mw,strategy,seed,normal_cost,normal_cv_base,normal_cv_res,reserve_energy_max_mwh,reserve_power_max_mw,fault_pre_soc,fault_end_soc,fault_ess_output_mwh,fault_g2_max_mw,shed_energy_mwh,load_retention
12.0,3.0,18.0,3.0,6.0,dynamic_reserve,20260826,44731.19690045164,0.0,0.0,0.0,0.0,0.5655937931052438,0.20000000000000026,4.1677692413997764,9.929167343463691,1.6420473777562276e-15,0.9999999999999999
12.0,3.0,18.0,3.0,6.0,no_reserve,20260826,44730.72712701974,0.0,0.0,0.0,0.0,0.5702641297906836,0.19999999999994267,4.221011079614447,9.92540527990271,1.4531265123942779e-15,0.9999999999999999
12.0,3.0,18.0,3.0,2.0,dynamic_reserve,20260826,44739.30922883854,0.0,0.0,2.3176659108819133,2.2017826153378177,0.5980032071614717,0.2000000000000001,4.537236561640775,13.482550764621,2.384690888293837e-13,0.9999999999999808
12.0,3.0,18.0,3.0,2.0,no_reserve,20260826,44730.72712701974,0.0,0.0,2.373212750702554,2.254552113167426,0.5702641297906836,0.19999999999999307,4.221011079613873,13.653892292191323,0.0,1.0
12.0,3.0,18.0,3.0,0.0,dynamic_reserve,20260826,45243.13815980311,0.0,0.0,3.9413495072619775,2.933551313185502,0.716590128120688,0.20000000000000165,5.889127460575825,15.103712004316744,7.412129911975411e-13,0.9999999999999403
12.0,3.0,18.0,3.0,0.0,no_reserve,20260826,44730.72712701974,0.0,0.0,6.4721209637368,4.254552113167426,0.5702641297906836,0.20000000000000165,4.221011079613774,15.444763321638556,1.9275038359365224,0.8445561422631837
12.0,3.0,19.0,3.0,6.0,dynamic_reserve,20260826,44731.19690045164,0.0,0.0,0.0,0.0,0.5655937931052438,0.20000000000000026,4.1677692413997764,9.929167343463691,1.6420473777562276e-15,0.9999999999999999
12.0,3.0,19.0,3.0,6.0,no_reserve,20260826,44730.72712701974,0.0,0.0,0.0,0.0,0.5702641297906836,0.19999999999994267,4.221011079614447,9.92540527990271,1.4531265123942779e-15,0.9999999999999999
12.0,3.0,19.0,3.0,2.0,dynamic_reserve,20260826,44739.30922883854,0.0,0.0,2.3176659108819133,2.2017826153378177,0.5980032071614717,0.2000000000000001,4.537236561640775,13.482550764621,2.384690888293837e-13,0.9999999999999808
12.0,3.0,19.0,3.0,2.0,no_reserve,20260826,44730.72712701974,0.0,0.0,2.373212750702554,2.254552113167426,0.5702641297906836,0.19999999999999307,4.221011079613873,13.653892292191323,0.0,1.0
12.0,3.0,19.0,3.0,0.0,dynamic_reserve,20260826,45243.13815980311,0.0,0.0,3.9413495072619775,2.933551313185502,0.716590128120688,0.20000000000000107,5.889127460575831,15.103719206768801,5.115123633819881e-13,0.9999999999999587
12.0,3.0,19.0,3.0,0.0,no_reserve,20260826,44730.72712701974,0.0,0.0,6.4721209637368,4.254552113167426,0.5702641297906836,0.19999999999999515,4.221011079613955,15.444763321639,1.9275038359360204,0.8445561422632242
